,0,1,2,3
fpp_sgACC_i1_R,0.3641559764171309,0.24015712585337287,0.0031541516342166926,0.07794757286566788
fpp_sgACC_i2_L,0.32755732918091873,0.29408555314950136,0.004757709681195794,0.02973028376667015
fpp_sgACC_i2_R,0.29299566003471506,0.42299973818350245,0.0024191190038057035,0.0256742024999014
fpp_vPCC_i1_L,0.6595464935584799,0.10995819324772979,0.025361701403617952,0.012371790370219071
fpp_vPCC_i1_R,0.8096995203557821,0.014527228402970887,0.005436677654400078,0.0053315984490316555
fpp_vPCC_s1_L,0.7203172287665212,0.07508845162442411,0.027915334645871884,0.014531934189254336
fpp_vPCC_s1_R,0.7734624712323672,0.04237276542283347,0.01592466385770356,0.00028685887310190785
fpp_vPCC_s2_L,0.5098031753158982,0.1817642948942818,0.01318051206061792,0.013305381136322965
fpp_vPCC_s2_R,0.6015277020754481,0.11331662435039636,0.01603965815711007,0.0024850582123437936
icaNet_RSC_L,0.5213671937576199,0.3357555037313484,0.029066547454496286,0.15505712386349457
icaNet_RSC_R,0.0053297669255787765,0.6515386675771204,0.2292791696180087,0.07912922419265213
icaNet_aMCC_i1_L,0.11691432042122053,0.5713366187807043,0.3947405640737235,0.026722307132516436
icaNet_aMCC_i1_R,0.08398687652185895,0.5689849591894988,0.4514592319900994,0.02181882279333117
icaNet_aMCC_i2_L,0.5081996695615865,0.3820859093727723,0.10294329378927171,0.0355808587505922
icaNet_aMCC_i2_R,0.4316426801690489,0.4214279706158197,0.1457741417775523,0.03860966913738132
icaNet_aMCC_i3_L,0.8707776331100394,0.0008511263327615606,0.14142657602251452,0.027395264642607487
icaNet_aMCC_i3_R,0.9112909312805129,0.003250091310694144,0.094480075537609,0.028493760951628835
icaNet_aMCC_s1_L,0.00021108926821143993,0.6907734690795616,0.6483408858960281,0.03315703855223274
icaNet_aMCC_s1_R,0.004119442798178589,0.6361437566150895,0.6444971775845295,0.020723217697994574
icaNet_aMCC_s2_L,0.01485463562275427,0.7136136302908724,0.5787127171775924,0.018926108587092885
icaNet_aMCC_s2_R,0.10612302377095567,0.5369852774275282,0.46201508453401186,0.004886720206635253
icaNet_aMCC_s3_L,0.8880815848724278,0.07789764687622222,0.0016105575209311189,0.03820337235270099
icaNet_aMCC_s3_R,0.8503406803802085,0.0019043105118449544,0.0137205694748071,0.06618860540965005
icaNet_dPCC_i1_L,0.4968573107284894,0.01589055847615953,0.1286099699798009,0.43177887935722076
icaNet_dPCC_i1_R,0.6245707596710697,0.0036498815144810452,0.1030475875635533,0.3163187287954011
icaNet_dPCC_i2_L,0.7581662551239348,3.602517147026953e-05,0.07582144642257117,0.21377451748004872
icaNet_dPCC_i2_R,0.8819525349924947,0.009889249616651266,0.03760903511009149,0.037980171989369295
icaNet_dPCC_i3_L,0.9283040773408204,0.03272050462126915,0.014511428955901386,0.023240049892252996
icaNet_dPCC_i3_R,0.7249351918519501,0.11004306929578349,0.0041222952639128774,0.11397032373320808
icaNet_dPCC_s1_L,0.38382656776524543,0.09868036236575609,0.0076167798308482484,0.055439121610888605
icaNet_dPCC_s1_R,6.666656933981061e-05,0.6710298185129753,0.5924916789945737,0.03336148985118645
icaNet_dPCC_s2_L,0.8851673776121921,0.0032660838439857883,0.09298333942045657,0.07102356502171549
icaNet_dPCC_s2_R,0.8268025974965112,0.004778605217116974,0.14960114067600552,0.0567182001951938
icaNet_dPCC_s3_L,0.7666782540469121,0.004190168601940834,0.008024552543393144,0.05372151715705285
icaNet_dPCC_s3_R,0.9052076671780094,0.006891831262780668,0.024828602571285715,0.04639507726200318
icaNet_dPCC_s5_L,0.8876654788073857,0.03263174183109548,0.0012190866707441604,0.0007732483700049201
icaNet_dPCC_s5_R,0.8367411315714233,0.06949937738137728,0.0004888588499128505,0.03189930960053272
icaNet_pMCC_i1_L,0.7690918713861021,0.03154150829615469,0.26751422322623536,0.011711121476929882
icaNet_pMCC_i1_R,0.778209128064134,0.03322691411225458,0.2621762905863991,0.013246391695940246
icaNet_pMCC_i2_L,0.2540959539747957,0.02860591815762544,0.25461727617584845,0.00827352973047281
icaNet_pMCC_i2_R,0.7396744224436911,0.011422329851764066,0.1320116826099634,0.0006634794621037123
icaNet_pMCC_i3_L,0.23704894760139583,0.0014652864857853682,0.049636599987166366,0.6514357649514169
icaNet_pMCC_i3_R,0.34881205756624634,0.024467687405312133,0.03536853918735266,0.04690928295112979
icaNet_pMCC_s1_L,0.9047951830550828,0.0025382658420782557,0.1455034965011666,0.024690580266042702
icaNet_pMCC_s1_R,0.8688538533414505,0.01944238501876241,0.20117298936077768,0.021982506914768735
icaNet_pMCC_s2_L,0.7730234482099135,0.09437841740501278,0.2943658706974924,0.020909477712697317
icaNet_pMCC_s2_R,0.7295732277606348,0.1291116812914086,0.30529926996925044,0.023268056909652318
icaNet_pMCC_s3_L,0.6107599104470862,0.20094972931183736,0.31050618339553043,0.025020575491171874
icaNet_pMCC_s3_R,0.7639517950445539,0.10196150460041004,0.24314714962264294,0.03796830500492549
icaNet_pgACC_i1_L,0.58087323887323,0.010305418073261352,0.1006346927000525,0.2037952586114041
icaNet_pgACC_i1_R,0.5120954342004919,0.028009407258538618,0.13995945765962078,0.22446057651278198
icaNet_pgACC_i2_L,0.05647955497827019,0.3325396376045472,0.542371992434938,0.10734392580144102
icaNet_pgACC_i2_R,0.01940058902839964,0.42383980802707055,0.479267057237536,0.14039694289009907
icaNet_pgACC_s2_L,0.7858403936311076,0.006556062316307095,0.0388048798762837,0.03290219397976095
icaNet_pgACC_s2_R,0.8948834828172634,0.002110046170765514,0.0822666402912198,0.03471601637055303
icaNet_pgACC_s3_L,0.3551810571787278,0.3024382707396295,0.3912859736457771,0.25898128096825856
icaNet_pgACC_s3_R,0.4330056979574934,0.26591443720361874,0.49313345206835557,0.15303039655245537
icaNet_sgACC_i1_L,0.6861987322398658,0.10779867245330713,0.010023557332648475,0.11925576937725497
icaNet_sgACC_i1_R,0.7500999533829011,0.08327537539042232,0.006785734892667094,0.08160080234800779
icaNet_sgACC_i2_L,0.7265156797426233,0.08353987381203323,0.0019101022630502768,0.1089715576039923
icaNet_sgACC_i2_R,0.7642837454811763,0.06861920198125135,0.007222407055243753,0.04810125840470309
icaNet_vPCC_i1_L,0.8503355714474727,0.1012912479290556,0.000361325669443576,0.021646419588212625
icaNet_vPCC_i1_R,0.625504606238358,0.15732901832485205,0.021023341193929315,0.13914496564154138
icaNet_vPCC_s1_L,0.7116389554150824,0.15029507832215475,0.005801966313420191,0.11808640293640364
icaNet_vPCC_s1_R,0.5121232404231404,0.3089538612801087,0.0666706408680289,0.17747059189104683
icaNet_vPCC_s2_L,0.020260447912320567,0.5103762605804846,0.14099592408338177,0.07330963863027015
icaNet_vPCC_s2_R,0.10091231786220908,0.4098913634265465,0.13467026245995947,0.0426092836894342
